trial,seconds,ms,parse_ok,prompt_tokens,output_tokens,total_ms_ollama,load_ms_ollama,prompt_eval_ms_ollama,eval_ms_ollama,error
314,0.5867517000001499,586.7517000001499,1,205,7,583.9069,159.0672,60.7352,350.2545,
315,0.5911189999999351,591.1189999999351,1,205,7,588.164,159.9261,57.3787,354.4175,
316,0.589583599999969,589.583599999969,1,205,7,586.7864,161.199,63.2941,348.9151,
317,0.5889445000000251,588.9445000000251,1,205,7,585.9899,161.4688,60.3597,346.4533,
318,0.5973120000001018,597.3120000001018,1,205,7,593.7657,156.8417,58.3858,359.1649,
319,0.6013344000000416,601.3344000000416,1,205,7,596.8518,161.8834,58.5519,358.8083,
320,0.6071690999999646,607.1690999999646,1,205,7,604.0692,168.4288,61.5792,353.5529,
321,0.603690300000153,603.690300000153,1,205,7,600.3173,163.0298,57.9826,366.6722,
322,0.6010636999999406,601.0636999999406,1,205,7,598.514,143.2506,63.1211,380.6471,
323,0.6028651999999965,602.8651999999965,1,205,7,600.1342,160.8146,61.2826,359.6143,
324,0.613618200000019,613.618200000019,1,205,7,611.0851,168.3303,64.4508,365.1403,
325,0.600751100000025,600.751100000025,1,205,7,599.1182,154.1621,60.7057,367.9494,
